,file_date,report,acc-no,cik,id,interactive_data
74,2019-07-12,10-K,0001477932-19-004048,1622057,3,True
75,2018-06-29,10-K,0001477932-18-003263,1622057,4,True
76,2017-06-29,10-K,0001477932-17-003089,1622057,5,True
77,2016-07-14,10-K,0001477932-16-011373,1622057,6,True
78,2015-07-02,10-K,0001477932-15-004210,1622057,7,True
79,2022-03-29,10-K,0000746210-22-000023,746210,1,True
80,2021-03-30,10-K,0000746210-21-000024,746210,2,True
81,2020-05-15,10-K,0000746210-20-000022,746210,4,True
82,2019-03-08,10-K,0000746210-19-000009,746210,5,True
83,2018-03-07,10-K,0000746210-18-000012,746210,6,True
84,2017-03-31,10-K,0000746210-17-000004,746210,7,True
85,2016-03-17,10-K,0000746210-16-000121,746210,8,True
86,2015-03-05,10-K,0000746210-15-000055,746210,9,True
87,2014-03-06,10-K,0000746210-14-000016,746210,10,True
88,2013-04-01,10-K,0000746210-13-000002,746210,12,True
89,2012-03-08,10-K,0001415889-12-000332,746210,13,True
90,2021-10-13,10-K,0001213900-21-052658,1593001,1,True
91,2020-10-13,10-K,0001213900-20-031078,1593001,2,True
92,2019-10-15,10-K,0001213900-19-020355,1593001,3,True
93,2018-09-28,10-K,0001213900-18-013202,1593001,4,True
94,2017-10-03,10-K,0001213900-17-010242,1593001,5,True
95,2016-09-28,10-K,0001213900-16-017109,1593001,6,True
96,2015-09-30,10-K,0001213900-15-007382,1593001,7,True
97,2014-09-29,10-K,0001469709-14-000412,1593001,8,True
98,2022-03-30,10-K,0001493152-22-008080,1574094,1,True
99,2022-05-03,10-K,0001477932-22-002915,55234,1,True
100,2021-08-11,10-K,0001477932-21-005339,55234,2,True
101,2021-11-29,10-K,0001493152-21-029975,1700844,1,True
102,2020-09-16,10-K,0001700844-20-000012,1700844,2,True
103,2019-10-25,10-K,0001700844-19-000012,1700844,3,True
104,2022-03-31,10-K,0001851734-22-000179,1017655,1,True
105,2021-03-31,10-K,0001654954-21-003649,1017655,2,True
106,2020-03-30,10-K,0001654954-20-003514,1017655,3,True
107,2019-04-01,10-K,0001654954-19-003887,1017655,4,True
108,2018-03-30,10-K,0001654954-18-003409,1017655,5,True
109,2017-03-31,10-K,0001654954-17-002927,1017655,6,True
110,2016-03-30,10-K,0001415889-16-005382,1017655,7,True
111,2015-03-30,10-K,0001144204-15-019424,1017655,8,True
112,2014-03-31,10-K,0001144204-14-019476,1017655,9,True
113,2013-04-15,10-K,0001144204-13-021865,1017655,10,True
114,2012-05-16,10-K/A,0001017655-12-000030,1017655,11,True
115,2012-05-15,10-K,0001017655-12-000025,1017655,12,True
116,2015-12-14,10-K,0001065949-15-000294,1021917,1,True
117,2014-10-07,10-K,0001072588-14-000102,1021917,2,True
118,2014-04-01,10-K/A,0001072588-14-000029,1021917,3,True
119,2013-10-15,10-K,0001072588-13-000113,1021917,4,True
120,2012-11-02,10-K/A,0001072588-12-000158,1021917,5,True
121,2022-03-10,10-K,0001079973-22-000230,1128189,1,True
122,2021-03-05,10-K,0001079973-21-000148,1128189,2,True
123,2020-02-19,10-K,0001079973-20-000119,1128189,3,True
124,2019-03-12,10-K,0001079973-19-000124,1128189,4,True
125,2018-03-09,10-K,0001079973-18-000141,1128189,5,True
126,2017-02-21,10-K,0001079973-17-000127,1128189,6,True
127,2016-03-30,10-K,0001079973-16-000885,1128189,7,True
128,2015-04-14,10-K,0001079973-15-000278,1128189,8,True
129,2014-05-27,10-K,0001062993-14-003397,1128189,9,True
130,2014-04-30,10-K,0001062993-14-002480,1128189,10,True
131,2012-03-20,10-K,0001062993-12-000931,1128189,11,True
132,2021-03-31,10-K,0000100716-21-000020,100716,1,True
133,2020-03-30,10-K,0000100716-20-000021,100716,2,True
134,2019-04-01,10-K,0000100716-19-000017,100716,3,True
135,2018-04-02,10-K,0000100716-18-000013,100716,5,True
136,2017-03-31,10-K,0000100716-17-000004,100716,6,True
137,2016-03-25,10-K,0000100716-16-000037,100716,7,True
138,2015-03-31,10-K,0000100716-15-000009,100716,8,True
139,2014-03-28,10-K,0000100716-14-000005,100716,9,True
140,2013-03-29,10-K,0000100716-13-000005,100716,10,True
141,2012-03-26,10-K,0000100716-12-000004,100716,11,True
142,2022-03-11,10-K,0001558370-22-003437,1000298,1,True
143,2021-03-12,10-K,0001558370-21-002945,1000298,2,True
144,2020-03-13,10-K,0001558370-20-002683,1000298,3,True
145,2019-03-15,10-K,0001558370-19-002167,1000298,4,True
146,2018-03-16,10-K,0001558370-18-002168,1000298,6,True
147,2017-03-09,10-K,0001558370-17-001542,1000298,8,True
148,2016-03-11,10-K,0001047469-16-011036,1000298,10,True
149,2015-03-25,10-K,0001047469-15-002665,1000298,11,True
150,2014-03-20,10-K,0001047469-14-002725,1000298,13,True
151,2013-03-12,10-K,0001047469-13-002555,1000298,15,True
152,2012-03-21,10-K,0001047469-12-003045,1000298,16,True
153,2022-03-30,10-K,0001493152-22-008184,1505497,1,True
154,2021-04-30,10-K,0001493152-21-010062,1505497,2,True
155,2021-03-18,10-K,0001493152-21-006285,1505497,3,True
156,2019-03-29,10-K,0001493152-19-004292,1505497,4,True
157,2018-04-02,10-K,0001493152-18-004554,1505497,5,True
158,2017-03-22,10-K,0001493152-17-002701,1505497,6,True
159,2016-03-30,10-K,0001144204-16-091575,1505497,7,True
160,2015-03-31,10-K,0001144204-15-020255,1505497,8,True
161,2014-04-11,10-K,0001144204-14-022141,1505497,9,True
162,2013-04-02,10-K,0001144204-13-019421,1505497,10,True
163,2012-04-16,10-K,0001144204-12-021914,1505497,11,True
164,2022-04-07,10-K,0001214659-22-004941,1349706,1,True
165,2022-03-09,10-K/A,0001213900-22-011347,1807166,1,True
166,2021-09-10,10-K,0001213900-21-047257,1807166,2,True
167,2022-04-01,10-K,0001493152-22-008845,1861522,1,True
168,2022-03-30,10-K,0001493152-22-008172,1534708,1,True
169,2021-03-31,10-K,0001493152-21-007474,1534708,3,True
170,2020-03-30,10-K,0001493152-20-005258,1534708,4,True
171,2019-03-28,10-K,0001493152-19-004107,1534708,5,True
172,2018-04-02,10-K,0001493152-18-004490,1534708,6,True
173,2017-03-31,10-K,0001615774-17-001422,1534708,7,True
174,2016-04-13,10-K,0001615774-16-004925,1534708,8,True
175,2015-04-01,10-K/A,0001615774-15-000636,1534708,9,True
176,2015-03-31,10-K,0001615774-15-000617,1534708,10,True
177,2014-04-14,10-K,0001019687-14-001356,1534708,11,True
178,2013-03-22,10-K,0001019687-13-000929,1534708,12,True
179,2022-04-22,10-K/A,0001096906-22-000923,1659559,1,True
180,2021-09-16,10-K,0001213900-21-048359,1659559,3,True
181,2021-04-26,10-K,0001213900-21-022871,1659559,4,True
182,2019-05-07,10-K,0001659173-19-000068,1659559,5,True
183,2018-05-25,10-K/A,0001659173-18-000199,1659559,6,True
184,2018-05-15,10-K,0001659173-18-000175,1659559,7,True
185,2017-05-16,10-K,0001659173-17-000251,1659559,8,True
186,2022-03-09,10-K,0001654954-22-002804,875355,1,True
187,2021-08-23,10-K/A,0001654954-21-009347,875355,2,True
188,2021-03-11,10-K,0001654954-21-002616,875355,3,True
189,2020-03-10,10-K,0001654954-20-002434,875355,5,True
190,2019-03-07,10-K,0001654954-19-002427,875355,6,True
191,2018-03-15,10-K,0001654954-18-002587,875355,8,True
192,2017-03-07,10-K,0001654954-17-001738,875355,9,True
193,2016-03-18,10-K,0001104659-16-106382,875355,10,True
194,2015-03-04,10-K,0001104659-15-016689,875355,11,True
195,2014-03-05,10-K,0001104659-14-016345,875355,12,True
196,2013-03-18,10-K,0000897101-13-000383,875355,13,True
197,2012-03-07,10-K,0000897101-12-000402,875355,14,True
198,2022-01-27,10-K/A,0001628280-22-001380,874292,1,True
199,2021-12-27,10-K,0001628280-21-025600,874292,2,True
200,2020-12-17,10-K,0001628280-20-017632,874292,3,True
201,2019-12-17,10-K,0001445260-19-000064,874292,4,True
202,2018-12-31,10-K/A,0001445260-18-000062,874292,5,True
203,2017-12-14,10-K,0001445260-17-000042,874292,7,True
204,2016-12-13,10-K,0001445260-16-000094,874292,8,True
205,2015-12-15,10-K,0001445260-15-000049,874292,9,True
206,2014-12-09,10-K,0001445260-14-000042,874292,10,True
207,2013-12-16,10-K/A,0001445260-13-000060,874292,11,True
208,2013-12-10,10-K,0001445260-13-000058,874292,12,True
209,2012-12-11,10-K,0001445260-12-000048,874292,13,True
210,2011-12-15,10-K,0001445260-11-000032,874292,14,True
211,2022-04-01,10-K,0001213900-22-017203,1424657,1,True
212,2021-03-25,10-K,0001213900-21-017558,1424657,2,True
213,2020-03-30,10-K,0001213900-20-007967,1424657,3,True
214,2019-04-15,10-K,0001213900-19-006353,1424657,4,True
215,2018-06-04,10-K,0001213900-18-007172,1424657,5,True
216,2017-07-03,10-K,0001213900-17-007120,1424657,6,True
217,2016-06-14,10-K/A,0001469709-16-000873,1424657,7,True
218,2016-06-08,10-K/A,0001469709-16-000860,1424657,8,True
219,2016-06-03,10-K/A,0001469709-16-000850,1424657,9,True
220,2015-01-07,10-K,0001213900-15-000111,1424657,13,True
221,2014-01-14,10-K,0001262463-14-000044,1424657,14,True
222,2013-04-02,10-K,0001262463-13-000171,1424657,16,True
223,2012-04-16,10-K,0001213900-12-001847,1424657,17,True
224,2022-03-31,10-K,0001493152-22-008384,1546296,1,True
225,2021-04-09,10-K,0001493152-21-008401,1546296,2,True
226,2020-05-04,10-K,0001493152-20-007579,1546296,3,True
227,2019-04-16,10-K,0001493152-19-005364,1546296,4,True
228,2018-03-30,10-K,0001493152-18-004258,1546296,6,True
229,2017-03-31,10-K,0001214659-17-002274,1546296,7,True
230,2016-03-30,10-K,0001214659-16-010553,1546296,9,True
231,2015-03-31,10-K,0001214659-15-002738,1546296,10,True
232,2014-03-27,10-K,0001214659-14-002277,1546296,11,True
233,2022-03-04,10-K,0001564590-22-008771,1664106,1,True
234,2021-11-05,10-K/A,0001193125-21-321781,1664106,2,True
235,2021-03-15,10-K,0001564590-21-013165,1664106,3,True
236,2020-03-16,10-K,0001564590-20-011170,1664106,5,True
237,2019-04-01,10-K,0001193125-19-094593,1664106,6,True
238,2022-04-15,10-K,0001640334-22-000807,895464,1,True
239,2021-04-23,10-KT,0001640334-21-001022,895464,2,True
240,2020-06-25,10-K,0001193805-20-000741,895464,3,True
241,2019-06-12,10-K,0001193805-19-000571,895464,4,True
242,2018-06-13,10-K,0001193805-18-000835,895464,5,True
243,2017-06-14,10-K,0001193805-17-001102,895464,6,True
244,2016-06-10,10-K,0001193805-16-003444,895464,7,True
245,2015-06-15,10-K,0001193805-15-000946,895464,8,True
246,2014-06-06,10-K,0001193805-14-001196,895464,9,True
247,2013-06-12,10-K,0001193805-13-001112,895464,10,True
248,2012-06-11,10-K,0001193805-12-001032,895464,11,True
249,2021-04-30,10-K/A,0001104659-21-059015,866609,1,True
250,2021-02-12,10-K,0001437749-21-002669,866609,2,True
251,2020-02-06,10-K,0000866609-20-000017,866609,3,True
252,2019-02-07,10-K,0000866609-19-000033,866609,4,True
253,2018-02-08,10-K,0000866609-18-000006,866609,6,True
254,2017-02-09,10-K,0001628280-17-001062,866609,7,True
255,2016-02-11,10-K,0001628280-16-010990,866609,10,True
256,2015-02-17,10-K,0000866609-15-000010,866609,12,True
257,2014-02-24,10-K,0000866609-14-000010,866609,14,True
258,2013-02-19,10-K,0000866609-13-000007,866609,16,True
259,2012-02-24,10-K,0001193125-12-078454,866609,18,True
260,2021-08-31,10-K,0001493152-21-021666,1281845,1,True
261,2020-06-19,10-K,0001078782-20-000456,1281845,2,True
262,2019-05-01,10-K,0001078782-19-000383,1281845,3,True
263,2018-05-01,10-K,0001078782-18-000497,1281845,4,True
264,2017-08-17,10-K/A,0001078782-17-001157,1281845,5,True
265,2016-12-07,10-K/A,0001078782-16-003919,1281845,7,True
266,2022-03-31,10-K,0001493152-22-008429,1691077,1,True
267,2021-03-31,10-K,0001493152-21-007448,1691077,2,True
268,2020-03-31,10-K,0001493152-20-005514,1691077,4,True
269,2013-04-22,10-K/A,0001144204-13-023121,1365794,1,True
270,2013-04-01,10-K,0001144204-13-018836,1365794,2,True
271,2022-03-24,10-K,0001493152-22-007657,1081745,1,True
272,2021-03-30,10-K,0001493152-21-007156,1081745,2,True
273,2020-03-30,10-K,0001493152-20-005034,1081745,3,True
274,2019-04-01,10-K,0001493152-19-004530,1081745,4,True
275,2018-04-02,10-K,0001493152-18-004461,1081745,5,True
276,2017-03-30,10-K,0001493152-17-003050,1081745,6,True
277,2016-03-28,10-K,0001144204-16-090633,1081745,8,True
278,2015-03-31,10-K,0001144204-15-020108,1081745,10,True
279,2014-03-31,10-K,0001144204-14-019390,1081745,12,True
280,2013-04-01,10-K,0001144204-13-019116,1081745,14,True
281,2012-01-31,10-K,0001010412-12-000027,1081745,15,True
282,2022-04-07,10-K,0001607062-22-000256,1811109,1,True
283,2021-03-30,10-K,0001607062-21-000068,1811109,3,True
284,2022-05-02,10-K/A,0001654954-22-005746,1815632,1,True
285,2021-09-28,10-K,0001654954-21-010487,1815632,2,True
286,2022-03-30,10-K,0001493152-22-008097,1076682,1,True
287,2021-03-30,10-K,0001493152-21-007159,1076682,2,True
288,2020-03-12,10-K,0001493152-20-003780,1076682,3,True
289,2019-03-18,10-KT,0001493152-19-003515,1076682,4,True
290,2019-01-14,10-K,0001493152-19-000547,1076682,5,True
291,2018-01-30,10-K,0001493152-18-001228,1076682,7,True
292,2016-12-30,10-K,0001654954-16-005166,1076682,9,True
293,2016-01-29,10-K,0001144204-16-077792,1076682,11,True
294,2015-01-29,10-K,0001144204-15-004622,1076682,12,True
295,2014-01-14,10-K,0001144204-14-002141,1076682,13,True
296,2013-01-14,10-K,0001144204-13-002186,1076682,14,True
297,2012-01-17,10-K,0001193125-12-013940,1076682,15,True
298,2016-03-16,10-K,0001174947-16-002264,1094738,1,True
299,2015-03-18,10-K,0001174947-15-000464,1094738,2,True
300,2014-03-18,10-K,0000914317-14-000365,1094738,4,True
301,2013-03-29,10-K,0000914317-13-000408,1094738,5,True
302,2012-03-30,10-K,0001094738-12-000004,1094738,6,True
303,2022-03-25,10-K,0001698530-22-000019,1698530,1,True
304,2021-03-11,10-K,0001698530-21-000031,1698530,2,True
305,2020-03-10,10-K,0001698530-20-000013,1698530,3,True
306,2019-09-23,10-K/A,0001698530-19-000136,1698530,4,True
307,2019-03-08,10-K,0001698530-19-000015,1698530,5,True
308,2018-03-09,10-K,0001698530-18-000007,1698530,6,True
309,2021-12-10,10-K,0001640334-21-003117,1786119,1,True
310,2020-11-20,10-K,0001393905-20-000342,1786119,2,True
311,2022-04-11,10-K,0001493152-22-009607,1281984,1,True
312,2021-05-26,10-K/A,0001493152-21-012971,1281984,2,True
313,2021-03-31,10-K,0001493152-21-007516,1281984,3,True
314,2020-03-20,10-K,0001493152-20-004440,1281984,4,True
315,2019-03-15,10-K,0001213900-19-004264,1281984,5,True
316,2021-06-25,10-K,0001564590-21-034573,32621,2,True
317,2020-06-26,10-K,0001564590-20-030804,32621,4,True
318,2019-06-26,10-K,0001564590-19-023597,32621,6,True
319,2018-06-28,10-K,0001564590-18-016376,32621,8,True
320,2017-06-26,10-K,0001564590-17-012978,32621,10,True
321,2016-06-29,10-K,0001564590-16-020955,32621,12,True
322,2015-07-14,10-K,0001193125-15-252434,32621,14,True
323,2014-06-25,10-K,0001193125-14-249174,32621,16,True
324,2013-07-16,10-K,0001193125-13-291843,32621,18,True
325,2012-07-13,10-K,0001193125-12-302134,32621,20,True
326,2021-09-28,10-K,0001564590-21-049235,1498382,1,True
327,2020-09-18,10-K,0001564590-20-044019,1498382,2,True
328,2019-09-09,10-K,0001213900-19-017497,1498382,3,True
329,2018-09-24,10-K,0001213900-18-012876,1498382,4,True
330,2017-09-27,10-K,0001213900-17-010055,1498382,5,True
331,2016-09-13,10-K,0001213900-16-016715,1498382,6,True
332,2015-11-16,10-K/A,0001013762-15-001103,1498382,7,True
333,2015-09-03,10-K,0001013762-15-000885,1498382,8,True
334,2014-08-28,10-KT,0001013762-14-001054,1498382,9,True
335,2014-03-10,10-K,0001013762-14-000210,1498382,10,True
336,2012-12-20,10-K/A,0001165527-12-001331,1498382,11,True
337,2022-04-29,10-K,0001437749-22-010274,926423,1,True
338,2021-04-16,10-K,0000926423-21-000011,926423,2,True
339,2020-04-28,10-K,0001628280-20-005760,926423,3,True
340,2019-04-05,10-K,0001628280-19-003963,926423,4,True
341,2018-04-13,10-K,0001628280-18-004266,926423,5,True
342,2017-04-07,10-K,0001193125-17-114008,926423,7,True
343,2016-04-07,10-K,0001193125-16-533937,926423,8,True
344,2015-04-08,10-K,0001193125-15-122895,926423,9,True
345,2014-04-03,10-K,0001193125-14-129776,926423,10,True
346,2013-04-04,10-K,0001193125-13-142186,926423,11,True
347,2012-04-04,10-K,0001193125-12-150047,926423,12,True
348,2022-03-31,10-K,0001654954-22-004333,839087,1,True
349,2021-05-05,10-K,0001654954-21-005117,839087,2,True
350,2020-04-14,10-K,0001654954-20-004060,839087,4,True
351,2019-04-15,10-K,0001654954-19-004395,839087,5,True
352,2018-04-02,10-K,0000839087-18-000002,839087,6,True
353,2017-03-30,10-K,0001201800-17-000003,839087,7,True
354,2016-03-30,10-K,0001201800-16-000030,839087,8,True
355,2015-03-30,10-K,0001201800-15-000006,839087,9,True
356,2014-03-27,10-K,0001201800-14-000003,839087,10,True
357,2013-04-01,10-K,0001201800-13-000006,839087,13,True
358,2012-04-30,10-KT,0001201800-12-000011,839087,14,True
359,2022-02-04,10-K,0001410578-22-000072,830616,1,True
360,2021-01-29,10-K,0001104659-21-009058,830616,2,True
361,2020-02-05,10-K,0001104659-20-011013,830616,3,True
362,2019-02-05,10-K,0001144204-19-004927,830616,4,True
363,2018-02-01,10-K,0001144204-18-005146,830616,5,True
364,2017-02-27,10-K,0001144204-17-011269,830616,6,True
365,2016-02-09,10-K,0001144204-16-079960,830616,7,True
366,2015-02-11,10-K,0001144204-15-007897,830616,8,True
367,2014-03-04,10-K,0001144204-14-013313,830616,9,True
368,2013-03-19,10-K,0001144204-13-016138,830616,10,True
369,2012-04-13,10-K,0001144204-12-021507,830616,11,True
370,2022-05-20,10-K/A,0001493152-22-014647,1371128,1,True
371,2022-03-31,10-K,0001493152-22-008440,1371128,2,True
372,2021-02-16,10-K,0001213900-21-009405,1371128,3,True
373,2020-03-09,10-K,0001213900-20-005770,1371128,4,True
374,2019-03-21,10-K,0001213900-19-004620,1371128,5,True
375,2018-03-20,10-K/A,0001213900-18-003216,1371128,6,True
376,2018-03-19,10-K,0001213900-18-003145,1371128,7,True
377,2017-03-17,10-K,0001213900-17-002526,1371128,8,True
378,2016-03-04,10-K,0001213900-16-011346,1371128,9,True
379,2015-03-23,10-K/A,0001445866-15-000272,1371128,10,True
380,2014-03-24,10-K,0001445866-14-000147,1371128,12,True
381,2013-02-26,10-K,0001013762-13-000290,1371128,13,True
382,2012-03-30,10-K,0001013762-12-000622,1371128,14,True
383,2021-12-29,10-K,0001580695-21-000356,1341726,1,True
384,2020-12-29,10-K,0001580695-20-000455,1341726,2,True
385,2019-12-30,10-K,0001580695-19-000500,1341726,3,True
386,2018-12-31,10-K,0001580695-18-000585,1341726,4,True
387,2017-12-29,10-K,0001580695-17-000615,1341726,5,True
388,2016-12-27,10-K,0001580695-16-000914,1341726,6,True
389,2015-12-29,10-K,0001214782-15-000254,1341726,7,True
390,2014-12-15,10-K,0001580695-14-000553,1341726,8,True
391,2013-12-30,10-K,0001580695-13-000233,1341726,9,True
392,2013-01-08,10-K/A,0001214782-13-000016,1341726,10,True
393,2012-12-31,10-K,0001214782-12-000174,1341726,11,True
394,2011-12-22,10-K,0001432093-11-000807,1341726,12,True
395,2022-03-31,10-K,0001193125-22-091189,66496,1,True
396,2021-03-31,10-K,0001193125-21-102032,66496,2,True
397,2020-03-20,10-K,0001193125-20-080700,66496,3,True
398,2019-04-01,10-K,0001193125-19-094280,66496,4,True
399,2018-04-02,10-K,0001193125-18-104385,66496,5,True
400,2017-03-31,10-K,0001193125-17-106359,66496,6,True
401,2016-03-30,10-K,0001193125-16-523313,66496,7,True
402,2015-03-31,10-K,0001193125-15-113794,66496,8,True
403,2014-04-11,10-K,0001193125-14-140577,66496,9,True
404,2013-04-01,10-K,0001193125-13-136613,66496,10,True
405,2012-03-30,10-K,0001193125-12-144038,66496,11,True
406,2022-03-28,10-K,0001493152-22-007879,1382574,1,True
407,2021-03-29,10-K,0001493152-21-007052,1382574,3,True
408,2020-03-30,10-K,0001493152-20-005026,1382574,4,True
409,2019-03-22,10-K,0001493152-19-003756,1382574,5,True
410,2018-03-02,10-K,0001078782-18-000252,1382574,6,True
411,2017-03-30,10-K,0001078782-17-000381,1382574,7,True
412,2016-03-28,10-K,0001078782-16-002504,1382574,8,True
413,2015-03-23,10-K,0001078782-15-000415,1382574,10,True
414,2022-04-29,10-K/A,0000950170-22-006719,1624658,1,True
415,2022-03-31,10-K,0000950170-22-005192,1624658,2,True
416,2021-11-12,10-K/A,0001193125-21-328059,1624658,3,True
417,2021-03-11,10-K,0001564590-21-012238,1624658,4,True
418,2020-03-16,10-K,0001564590-20-010991,1624658,6,True
419,2019-03-07,10-K,0001564590-19-006630,1624658,7,True
420,2018-03-27,10-K,0001564590-18-006811,1624658,8,True
421,2022-04-01,10-K,0001213900-22-017017,1335112,1,True
422,2021-03-31,10-K,0001213900-21-018884,1335112,2,True
423,2020-03-30,10-K,0001213900-20-008049,1335112,3,True
424,2019-04-18,10-K/A,0001469709-19-000061,1335112,4,True
425,2019-04-15,10-K,0001469709-19-000050,1335112,5,True
426,2018-04-17,10-K,0001469709-18-000059,1335112,8,True
427,2017-03-31,10-K,0001469709-17-000054,1335112,9,True
428,2016-04-26,10-K/A,0001469709-16-000781,1335112,10,True
429,2015-06-18,10-K/A,0001469709-15-000372,1335112,12,True
430,2015-04-15,10-K,0001469709-15-000191,1335112,13,True
431,2015-02-17,10-K/A,0001469709-15-000068,1335112,14,True
432,2015-01-26,10-K/A,0001469709-15-000033,1335112,15,True
433,2014-03-27,10-K,0001469709-14-000099,1335112,16,True
434,2013-03-28,10-K,0001469709-13-000157,1335112,17,True
435,2012-03-27,10-K,0001471242-12-000350,1335112,18,True
436,2022-04-07,10-K,0001493152-22-009370,1022899,1,True
437,2021-03-25,10-K,0001493152-21-006756,1022899,2,True
438,2020-04-29,10-K,0001493152-20-007286,1022899,3,True
439,2019-03-29,10-K,0001493152-19-004288,1022899,5,True
440,2018-04-02,10-K,0001493152-18-004567,1022899,7,True
441,2017-05-08,10-K/A,0001437749-17-008187,1022899,8,True
442,2017-04-18,10-K,0001437749-17-006686,1022899,9,True
443,2015-09-25,10-K,0001144204-15-056587,1022899,10,True
444,2014-10-14,10-K,0001144204-14-060987,1022899,11,True
445,2021-05-10,10-K,0001477932-21-002971,1420368,1,True
446,2020-04-30,10-K,0001477932-20-002314,1420368,2,True
447,2019-09-17,10-K,0001477932-19-005429,1420368,3,True
448,2018-04-13,10-K,0001477932-18-001773,1420368,4,True
449,2017-05-18,10-K,0001477932-17-002379,1420368,5,True
450,2016-05-23,10-K,0001477932-16-010545,1420368,6,True
