,file_date,report,acc-no,cik,id,interactive_data
53,2019-03-01,10-K,0001564590-19-005767,1398659,4,True
54,2018-03-01,10-K,0001564590-18-004031,1398659,5,True
55,2017-03-01,10-K,0001564590-17-003076,1398659,6,True
56,2016-02-26,10-K,0001193125-16-480871,1398659,7,True
57,2015-02-27,10-K,0001193125-15-068826,1398659,8,True
58,2014-02-28,10-K,0001193125-14-076650,1398659,9,True
59,2013-03-01,10-K,0001193125-13-087279,1398659,10,True
60,2012-02-29,10-K,0001193125-12-087932,1398659,11,True
61,2011-03-01,10-K,0001193125-11-052096,1398659,12,True
62,2022-02-28,10-K,0001562762-22-000060,19584,1,True
63,2021-02-26,10-K,0000019584-21-000003,19584,2,True
64,2020-02-26,10-K,0000019584-20-000006,19584,3,True
65,2019-02-27,10-K,0001157523-19-000468,19584,4,True
66,2018-02-26,10-K,0001157523-18-000411,19584,5,True
67,2017-02-27,10-K,0001157523-17-000638,19584,6,True
68,2016-02-26,10-K,0001157523-16-004755,19584,7,True
69,2015-02-27,10-K,0001157523-15-000756,19584,8,True
70,2014-02-27,10-K,0001157523-14-000846,19584,9,True
71,2013-02-27,10-K,0001157523-13-001064,19584,10,True
72,2012-02-27,10-K,0001157523-12-001051,19584,11,True
73,2011-02-28,10-K,0000950123-11-019686,19584,12,True
74,2022-02-18,10-K,0000896622-22-000006,896622,1,True
75,2021-02-19,10-K,0000896622-21-000005,896622,2,True
76,2020-02-24,10-K,0001558370-20-001217,896622,3,True
77,2019-02-21,10-K,0001558370-19-000824,896622,4,True
78,2018-02-26,10-K,0001558370-18-001077,896622,5,True
79,2017-02-27,10-K,0001558370-17-001060,896622,6,True
80,2016-02-25,10-K,0001558370-16-003527,896622,7,True
81,2015-02-27,10-K,0001047469-15-001367,896622,8,True
82,2014-02-28,10-K,0001047469-14-001554,896622,9,True
83,2013-02-28,10-K,0001047469-13-001923,896622,10,True
84,2012-02-24,10-K,0001047469-12-001460,896622,11,True
85,2011-02-25,10-K,0001047469-11-001408,896622,12,True
86,2022-02-18,10-K,0000921825-22-000011,921825,1,True
87,2021-02-16,10-K,0000921825-21-000006,921825,2,True
88,2020-02-13,10-K,0000921825-20-000011,921825,3,True
89,2019-02-20,10-K,0000921825-19-000003,921825,4,True
90,2018-02-26,10-K,0000921825-18-000003,921825,5,True
91,2017-02-24,10-K,0000921825-17-000002,921825,6,True
92,2016-02-25,10-K,0000921825-16-000037,921825,7,True
93,2015-02-26,10-K,0000921825-15-000011,921825,8,True
94,2014-02-28,10-K,0000921825-14-000008,921825,9,True
95,2013-03-01,10-K,0001193125-13-086804,921825,10,True
96,2012-03-01,10-K/A,0001193125-12-090835,921825,11,True
97,2022-01-28,10-K,0000096223-22-000006,96223,1,True
98,2021-01-29,10-K,0000096223-21-000009,96223,2,True
99,2020-03-26,10-K/A,0000096223-20-000020,96223,3,True
100,2020-01-29,10-K,0000096223-20-000008,96223,4,True
101,2019-01-29,10-KT,0000096223-19-000009,96223,6,True
102,2018-02-27,10-K,0000096223-18-000009,96223,7,True
103,2017-02-27,10-K,0000096223-17-000009,96223,8,True
104,2016-03-17,10-K/A,0000096223-16-000052,96223,9,True
105,2016-02-19,10-K,0000096223-16-000049,96223,10,True
106,2015-02-27,10-K,0000096223-15-000006,96223,11,True
107,2014-02-28,10-K,0000096223-14-000006,96223,12,True
108,2013-02-25,10-K,0000096223-13-000013,96223,13,True
109,2012-02-27,10-K,0000096223-12-000009,96223,14,True
110,2011-02-25,10-K,0000096223-11-000005,96223,15,True
111,2010-02-26,10-K,0000096223-10-000004,96223,16,True
112,2022-02-07,10-K,0001581068-22-000012,1581068,1,True
113,2021-02-11,10-K,0001581068-21-000012,1581068,2,True
114,2020-02-10,10-K,0001581068-20-000008,1581068,3,True
115,2019-02-11,10-K,0001581068-19-000005,1581068,4,True
116,2018-02-12,10-K,0001581068-18-000008,1581068,5,True
117,2017-02-13,10-K,0001581068-17-000005,1581068,6,True
118,2016-02-29,10-K,0001581068-16-000101,1581068,7,True
119,2015-02-19,10-K,0001581068-15-000028,1581068,8,True
120,2014-03-12,10-K,0001581068-14-000008,1581068,9,True
121,2021-11-24,10-K,0000831641-21-000110,831641,1,True
122,2020-11-23,10-K,0000831641-20-000154,831641,2,True
123,2019-11-29,10-K,0000831641-19-000193,831641,3,True
124,2018-11-16,10-K,0000831641-18-000097,831641,4,True
125,2017-11-20,10-K,0000831641-17-000022,831641,5,True
126,2016-11-22,10-K,0001047469-16-016906,831641,6,True
127,2015-11-20,10-K,0001047469-15-008864,831641,7,True
128,2014-11-19,10-K,0001047469-14-009389,831641,8,True
129,2013-11-20,10-K,0001047469-13-010692,831641,9,True
130,2012-11-15,10-K,0001047469-12-010616,831641,10,True
131,2011-11-17,10-K,0001047469-11-009637,831641,11,True
132,2010-11-16,10-K,0001047469-10-009822,831641,12,True
133,2022-02-28,10-K,0001288847-22-000017,1288847,1,True
134,2021-03-01,10-K,0001288847-21-000029,1288847,2,True
135,2020-02-27,10-K,0001288847-20-000028,1288847,3,True
136,2019-02-25,10-K,0001288847-19-000021,1288847,4,True
137,2018-03-01,10-K,0001288847-18-000030,1288847,5,True
138,2017-02-28,10-K,0001288847-17-000038,1288847,6,True
139,2016-03-03,10-K,0001288847-16-000054,1288847,7,True
140,2015-03-10,10-K,0001288847-15-000011,1288847,8,True
141,2022-05-27,10-K,0001516513-22-000037,1516513,1,True
142,2021-06-25,10-K,0000726958-21-000078,726958,1,True
143,2020-06-26,10-K,0000726958-20-000085,726958,2,True
144,2019-06-28,10-K,0000726958-19-000078,726958,3,True
145,2018-06-29,10-K,0000726958-18-000097,726958,4,True
146,2017-06-29,10-K,0000726958-17-000055,726958,5,True
147,2016-06-27,10-K,0000726958-16-000258,726958,6,True
148,2015-06-26,10-K,0000726958-15-000075,726958,8,True
149,2014-12-10,10-K/A,0001193125-14-438084,726958,9,True
150,2014-06-27,10-K,0001193125-14-253245,726958,10,True
151,2013-06-27,10-K,0001193125-13-274177,726958,11,True
152,2012-06-26,10-K,0001193125-12-283506,726958,12,True
153,2011-06-28,10-K,0001193125-11-175866,726958,13,True
154,2022-02-11,10-K,0000885550-22-000009,885550,1,True
155,2021-04-30,10-K/A,0000885550-21-000060,885550,2,True
156,2021-02-12,10-K,0000885550-21-000034,885550,3,True
157,2020-02-11,10-K,0000885550-20-000021,885550,4,True
158,2019-02-08,10-K,0000885550-19-000010,885550,5,True
159,2018-02-09,10-K,0000885550-18-000014,885550,6,True
160,2017-02-10,10-K,0000885550-17-000015,885550,7,True
161,2016-02-12,10-K,0000885550-16-000083,885550,8,True
162,2015-02-12,10-K,0000885550-15-000015,885550,9,True
163,2014-02-14,10-K,0000885550-14-000015,885550,10,True
164,2013-02-20,10-K,0000885550-13-000018,885550,11,True
165,2012-02-24,10-K,0000885550-12-000018,885550,12,True
166,2022-03-01,10-K,0001309108-22-000020,1309108,1,True
167,2021-03-01,10-K,0001309108-21-000018,1309108,2,True
168,2020-02-28,10-K,0001309108-20-000024,1309108,3,True
169,2019-03-18,10-K,0001309108-19-000020,1309108,5,True
170,2018-03-01,10-K,0001309108-18-000013,1309108,6,True
171,2017-03-06,10-K,0001309108-17-000014,1309108,7,True
172,2016-02-26,10-K,0001309108-16-000146,1309108,8,True
173,2015-02-26,10-K,0001309108-15-000016,1309108,9,True
174,2014-02-27,10-K,0001309108-14-000021,1309108,10,True
175,2013-03-01,10-K,0001193125-13-085019,1309108,11,True
176,2012-02-28,10-K,0001193125-12-085474,1309108,12,True
177,2011-02-28,10-K,0000950123-11-019937,1309108,13,True
178,2022-03-01,10-K,0001800227-22-000007,1800227,1,True
179,2021-02-17,10-K,0001800227-21-000004,1800227,2,True
180,2022-02-14,10-K,0000899689-22-000006,899689,1,True
181,2021-02-16,10-K,0000899689-21-000009,899689,2,True
182,2020-02-18,10-K,0000899689-20-000007,899689,3,True
183,2019-02-11,10-K,0000899689-19-000010,899689,4,True
184,2018-02-12,10-K,0000899689-18-000009,899689,5,True
185,2017-02-13,10-K,0000899689-17-000004,899689,7,True
186,2016-02-16,10-K,0000899689-16-000046,899689,9,True
187,2015-02-17,10-K,0000899689-15-000006,899689,11,True
188,2014-02-24,10-K,0000899689-14-000009,899689,13,True
189,2013-02-26,10-K,0000899689-13-000004,899689,14,True
190,2012-02-27,10-K,0000899689-12-000004,899689,16,True
191,2011-02-23,10-K,0000899689-11-000003,899689,18,True
192,2010-02-23,10-K,0000899689-10-000004,899689,21,True
193,2022-02-15,10-K,0001437749-22-003430,1307954,1,True
194,2021-02-12,10-K,0001437749-21-002772,1307954,2,True
195,2020-02-13,10-K,0001558370-20-000780,1307954,3,True
196,2019-02-12,10-K,0001558370-19-000573,1307954,4,True
197,2018-02-23,10-K,0001558370-18-001028,1307954,5,True
198,2017-02-15,10-K,0001047469-17-000682,1307954,6,True
199,2016-02-16,10-K,0001047469-16-010161,1307954,7,True
200,2015-02-18,10-K,0001047469-15-000900,1307954,8,True
201,2014-02-11,10-K,0001047469-14-000771,1307954,9,True
202,2013-02-12,10-K,0001047469-13-000888,1307954,10,True
203,2012-02-16,10-K,0001047469-12-001105,1307954,11,True
204,2011-02-17,10-K,0001047469-11-001007,1307954,12,True
205,2022-03-04,10-K,0001564590-22-008783,1611052,1,True
206,2022-03-01,10-K,0001070423-22-000006,1070423,1,True
207,2021-03-01,10-K,0001070423-21-000008,1070423,2,True
208,2020-02-27,10-K,0001070423-20-000004,1070423,3,True
209,2019-02-27,10-K,0001070423-19-000004,1070423,4,True
210,2018-02-27,10-K,0001070423-18-000006,1070423,5,True
211,2017-02-23,10-K,0001070423-17-000003,1070423,6,True
212,2016-02-25,10-K,0001104659-16-100030,1070423,7,True
213,2015-02-25,10-K,0001104659-15-013616,1070423,8,True
214,2014-02-28,10-K,0001104659-14-014322,1070423,9,True
215,2013-02-27,10-K,0001104659-13-015163,1070423,10,True
216,2012-02-28,10-K,0001104659-12-013480,1070423,11,True
217,2011-02-25,10-K,0001104659-11-010359,1070423,12,True
218,2010-02-26,10-K,0001104659-10-010102,1070423,13,True
219,2022-05-26,10-K,0001756497-22-000007,1756497,1,True
220,2021-05-27,10-K,0001193125-21-175345,1756497,3,True
221,2020-06-04,10-K,0001193125-20-160834,1756497,4,True
222,2022-05-19,10-K,0001604028-22-000025,1604028,1,True
223,2021-05-27,10-K,0001564590-21-030419,1604028,2,True
224,2020-06-01,10-K,0001564590-20-027846,1604028,3,True
225,2019-05-30,10-K,0001564590-19-020937,1604028,4,True
226,2018-05-30,10-K,0001564590-18-014670,1604028,5,True
227,2017-05-30,10-K,0001564590-17-011836,1604028,6,True
228,2017-01-10,10-K/A,0001193125-17-006833,1604028,7,True
229,2016-09-15,10-K,0001193125-16-711072,1604028,8,True
230,2016-03-29,10-K,0001193125-16-521419,1604028,9,True
231,2022-05-27,10-K,0000910521-22-000017,910521,1,True
232,2021-05-28,10-K,0000910521-21-000017,910521,2,True
233,2020-06-01,10-K,0000910521-20-000016,910521,3,True
234,2019-05-30,10-K,0000910521-19-000011,910521,4,True
235,2018-05-30,10-K,0000910521-18-000015,910521,5,True
236,2017-05-30,10-K,0000910521-17-000008,910521,7,True
237,2016-05-31,10-K,0000910521-16-000058,910521,8,True
238,2015-06-01,10-K,0000910521-15-000018,910521,9,True
239,2014-03-03,10-K,0001445305-14-000820,910521,10,True
240,2013-03-01,10-K,0001047469-13-002068,910521,11,True
241,2012-02-29,10-K,0001047469-12-001917,910521,12,True
242,2011-03-01,10-K,0001047469-11-001618,910521,13,True
243,2022-01-26,10-K,0000094845-22-000010,94845,1,True
244,2021-01-27,10-K,0000094845-21-000009,94845,2,True
245,2020-01-30,10-K,0000094845-20-000008,94845,3,True
246,2019-02-05,10-K,0000094845-19-000006,94845,4,True
247,2018-02-07,10-K,0000094845-18-000013,94845,5,True
248,2017-02-09,10-K,0000094845-17-000012,94845,6,True
249,2016-02-11,10-K,0000094845-16-000047,94845,7,True
250,2015-02-12,10-K,0000094845-15-000008,94845,10,True
251,2014-02-11,10-K,0000094845-14-000009,94845,11,True
252,2013-02-07,10-K,0000094845-13-000003,94845,12,True
253,2012-02-07,10-K,0001193125-12-043484,94845,13,True
254,2022-02-25,10-K,0000898174-22-000005,898174,1,True
255,2021-02-26,10-K,0000898174-21-000006,898174,2,True
256,2020-02-27,10-K,0000898174-20-000005,898174,3,True
257,2019-02-27,10-K,0000898174-19-000011,898174,4,True
258,2018-02-27,10-K,0000898174-18-000006,898174,5,True
259,2017-02-28,10-K,0000898174-17-000008,898174,6,True
260,2016-02-29,10-K,0000898174-16-000044,898174,7,True
261,2015-03-02,10-K,0000898174-15-000010,898174,8,True
262,2014-02-27,10-K,0000898174-14-000003,898174,9,True
263,2013-03-01,10-K,0001193125-13-085281,898174,10,True
264,2012-02-29,10-K,0001193125-12-085927,898174,11,True
265,2011-02-28,10-K,0000950123-11-019862,898174,12,True
266,2021-09-24,10-K,0001528396-21-000095,1528396,1,True
267,2020-09-28,10-K,0001528396-20-000053,1528396,2,True
268,2019-10-01,10-K/A,0001528396-19-000036,1528396,3,True
269,2019-09-30,10-K,0001528396-19-000032,1528396,4,True
270,2019-06-03,10-K/A,0001528396-19-000016,1528396,5,True
271,2018-09-19,10-K,0001528396-18-000037,1528396,6,True
272,2017-09-20,10-K,0001528396-17-000025,1528396,7,True
273,2016-09-15,10-K,0001528396-16-000056,1528396,8,True
274,2015-09-17,10-K,0001528396-15-000019,1528396,9,True
275,2014-09-17,10-K,0001528396-14-000022,1528396,10,True
276,2013-09-27,10-K,0001528396-13-000025,1528396,11,True
277,2012-09-25,10-K,0001193125-12-401959,1528396,12,True
278,2022-05-26,10-K,0001688568-22-000027,1688568,1,True
279,2021-05-28,10-K,0001688568-21-000029,1688568,2,True
280,2020-06-01,10-K,0001688568-20-000032,1688568,3,True
281,2019-06-13,10-K,0001688568-19-000055,1688568,4,True
282,2018-05-29,10-K,0001688568-18-000036,1688568,5,True
283,2022-03-25,10-K,0001564590-22-011726,794367,1,True
284,2021-03-29,10-K,0001564590-21-016119,794367,2,True
285,2020-03-30,10-K,0000794367-20-000040,794367,3,True
286,2019-04-03,10-K,0000794367-19-000038,794367,4,True
287,2018-04-04,10-K,0000794367-18-000036,794367,5,True
288,2017-03-29,10-K,0000794367-17-000041,794367,6,True
289,2016-03-30,10-K,0000794367-16-000221,794367,7,True
290,2015-04-01,10-K,0000794367-15-000073,794367,8,True
291,2014-04-02,10-K,0000794367-14-000071,794367,9,True
292,2013-04-03,10-K,0000794367-13-000092,794367,10,True
293,2012-03-28,10-K,0000794367-12-000096,794367,11,True
294,2011-03-30,10-K,0001193125-11-082813,794367,12,True
295,2010-03-31,10-K,0001193125-10-072854,794367,13,True
296,2022-03-30,10-K,0001558370-22-004753,1528849,1,True
297,2021-03-30,10-K,0001558370-21-003728,1528849,2,True
298,2020-03-30,10-K,0001558370-20-003383,1528849,3,True
299,2019-03-29,10-K,0001564590-19-010132,1528849,6,True
300,2018-03-29,10-K,0001564590-18-007158,1528849,7,True
301,2017-03-29,10-K,0001564590-17-005503,1528849,8,True
302,2016-03-30,10-K,0001564590-16-015660,1528849,9,True
303,2015-03-27,10-K,0001193125-15-109678,1528849,10,True
304,2014-03-31,10-K,0001193125-14-122028,1528849,11,True
305,2013-04-29,10-K,0001193125-13-178723,1528849,12,True
306,2022-03-01,10-K,0001710583-22-000009,1710583,1,True
307,2021-03-01,10-K,0001710583-21-000013,1710583,2,True
308,2020-03-02,10-K,0001710583-20-000007,1710583,3,True
309,2019-03-18,10-K,0001710583-19-000010,1710583,4,True
310,2018-04-02,10-K,0001710583-18-000034,1710583,5,True
311,2022-03-02,10-K,0001828016-22-000016,1828016,1,True
312,2021-02-26,10-K,0001828016-21-000014,1828016,2,True
313,2022-02-10,10-K,0001477294-22-000014,1477294,1,True
314,2021-02-12,10-K,0001477294-21-000031,1477294,2,True
315,2020-02-11,10-K,0001477294-20-000009,1477294,3,True
316,2019-02-06,10-K,0001477294-19-000011,1477294,4,True
317,2018-02-01,10-K,0001477294-18-000023,1477294,5,True
318,2017-02-02,10-K,0001477294-17-000010,1477294,6,True
319,2016-02-02,10-K,0001477294-16-000154,1477294,7,True
320,2015-02-03,10-K,0001477294-15-000019,1477294,8,True
321,2014-02-06,10-K,0001477294-14-000010,1477294,9,True
322,2013-02-08,10-K,0001477294-13-000012,1477294,10,True
323,2012-02-10,10-K,0001445305-12-000259,1477294,11,True
324,2022-03-01,10-K,0001437749-22-004900,1330568,1,True
325,2021-03-01,10-K,0001437749-21-004600,1330568,2,True
326,2020-02-27,10-K,0001437749-20-003769,1330568,3,True
327,2019-02-28,10-K,0001437749-19-003630,1330568,4,True
328,2018-02-28,10-K,0001437749-18-003508,1330568,5,True
329,2017-02-24,10-K,0001437749-17-003238,1330568,6,True
330,2016-02-29,10-K,0001437749-16-026351,1330568,7,True
331,2015-02-27,10-K,0001437749-15-003655,1330568,8,True
332,2014-02-28,10-K,0001437749-14-003125,1330568,9,True
333,2013-02-28,10-K,0001193125-13-084336,1330568,10,True
334,2012-02-29,10-K,0001193125-12-088514,1330568,11,True
335,2012-02-17,10-K/A,0001193125-12-067532,1330568,12,True
336,2011-02-25,10-K,0001193125-11-047475,1330568,13,True
337,2022-06-01,10-K,0001530721-22-000054,1530721,1,True
338,2021-05-26,10-K,0001530721-21-000057,1530721,2,True
339,2020-07-08,10-K,0001530721-20-000062,1530721,3,True
340,2019-05-29,10-K,0001530721-19-000023,1530721,4,True
341,2018-05-30,10-K,0001530721-18-000035,1530721,5,True
342,2017-05-31,10-K,0001530721-17-000022,1530721,6,True
343,2016-06-01,10-K,0001530721-16-000090,1530721,7,True
344,2015-05-27,10-K,0001193125-15-201923,1530721,8,True
345,2014-05-28,10-K,0001193125-14-215187,1530721,9,True
346,2013-05-29,10-K,0001193125-13-239625,1530721,10,True
347,2021-11-19,10-K,0000884614-21-000065,884614,1,True
348,2020-11-20,10-K,0000884614-20-000052,884614,2,True
349,2019-11-26,10-K,0000884614-19-000059,884614,3,True
350,2018-11-20,10-K,0000884614-18-000033,884614,4,True
351,2017-11-21,10-K,0000884614-17-000029,884614,5,True
352,2016-11-22,10-K,0000884614-16-000067,884614,6,True
353,2015-11-30,10-K,0000884614-15-000034,884614,7,True
354,2014-11-28,10-K,0000884614-14-000028,884614,8,True
355,2013-12-16,10-K,0000884614-13-000028,884614,9,True
356,2012-11-21,10-K,0000884614-12-000008,884614,10,True
357,2011-11-21,10-K,0000950123-11-099809,884614,11,True
358,2010-11-19,10-K,0000950123-10-107459,884614,12,True
359,2022-02-18,10-K,0001338065-22-000009,1338065,1,True
360,2021-02-19,10-K,0001338065-21-000010,1338065,2,True
361,2020-03-30,10-K/A,0001338065-20-000019,1338065,3,True
362,2020-03-06,10-K/A,0001338065-20-000013,1338065,4,True
363,2020-02-21,10-K,0001338065-20-000008,1338065,5,True
364,2019-02-25,10-K,0001338065-19-000006,1338065,6,True
365,2018-02-26,10-K,0001338065-18-000006,1338065,7,True
366,2017-02-15,10-K,0001338065-17-000014,1338065,8,True
367,2016-02-25,10-K,0001338065-16-000076,1338065,9,True
368,2015-02-25,10-K,0001338065-15-000017,1338065,10,True
369,2014-02-26,10-K,0001338065-14-000008,1338065,11,True
370,2013-02-27,10-K,0001193125-13-079947,1338065,12,True
371,2012-02-29,10-K,0001193125-12-088587,1338065,13,True
372,2022-02-11,10-K,0001564590-22-004755,1021860,1,True
373,2021-02-12,10-K,0001564590-21-005708,1021860,2,True
374,2020-02-13,10-K,0001564590-20-004552,1021860,3,True
375,2019-02-14,10-K,0001564590-19-002967,1021860,4,True
376,2018-02-16,10-K,0001193125-18-048333,1021860,5,True
377,2017-02-17,10-K,0001193125-17-047937,1021860,6,True
378,2016-02-19,10-K,0001193125-16-469696,1021860,7,True
379,2015-02-17,10-K,0000950123-15-003051,1021860,8,True
380,2014-02-14,10-K,0001193125-14-053283,1021860,9,True
381,2013-02-22,10-K,0001193125-13-070840,1021860,10,True
382,2012-02-23,10-K,0001193125-12-074776,1021860,11,True
383,2011-02-23,10-K,0000950123-11-017063,1021860,12,True
384,2010-02-26,10-K,0000950123-10-017647,1021860,13,True
385,2022-02-18,10-K,0000939767-22-000026,939767,1,True
386,2021-02-11,10-K,0001628280-21-001852,939767,2,True
387,2020-02-25,10-K,0000939767-20-000035,939767,3,True
388,2019-02-22,10-K,0000939767-19-000042,939767,4,True
389,2018-02-26,10-K,0000939767-18-000023,939767,5,True
390,2017-02-27,10-K,0000939767-17-000019,939767,6,True
391,2016-02-29,10-K,0000939767-16-000149,939767,7,True
392,2015-03-02,10-K,0000939767-15-000013,939767,8,True
393,2014-02-20,10-K,0000939767-14-000009,939767,9,True
394,2013-02-21,10-K,0000939767-13-000008,939767,10,True
395,2012-02-22,10-K,0001193125-12-072782,939767,11,True
396,2021-06-25,10-K,0001707753-21-000026,1707753,1,True
397,2020-06-26,10-K,0001628280-20-009982,1707753,2,True
398,2019-06-28,10-K,0001564590-19-024066,1707753,3,True
399,2022-02-25,10-K,0001437749-22-004364,1632127,1,True
400,2021-02-26,10-K,0001437749-21-004160,1632127,2,True
401,2020-02-28,10-K,0001437749-20-003799,1632127,3,True
402,2019-02-28,10-K,0001437749-19-003504,1632127,4,True
403,2018-03-01,10-K,0001437749-18-003668,1632127,5,True
404,2017-03-01,10-K,0001437749-17-003513,1632127,6,True
405,2016-03-07,10-K,0001437749-16-026995,1632127,7,True
406,2022-03-01,10-K,0001628280-22-004487,1455863,1,True
407,2021-06-03,10-K/A,0001628280-21-011563,1455863,2,True
408,2021-03-01,10-K,0001628280-21-003613,1455863,3,True
409,2020-03-02,10-K,0001628280-20-002690,1455863,4,True
410,2019-02-26,10-K,0001628280-19-001983,1455863,5,True
411,2022-02-22,10-K,0001535929-22-000018,1535929,1,True
412,2021-03-01,10-K,0001535929-21-000025,1535929,2,True
413,2020-02-21,10-K,0001535929-20-000012,1535929,3,True
414,2019-02-22,10-K,0001535929-19-000018,1535929,4,True
415,2018-02-23,10-K,0001535929-18-000006,1535929,5,True
416,2017-02-23,10-K,0001535929-17-000007,1535929,6,True
417,2016-02-25,10-K,0001535929-16-000059,1535929,7,True
418,2015-02-27,10-K,0001193125-15-069733,1535929,8,True
419,2014-03-10,10-K,0001193125-14-091656,1535929,10,True
420,2022-03-03,10-K,0000950170-22-002826,1831097,1,True
421,2022-02-25,10-K,0001628280-22-003917,1465128,1,True
422,2021-02-25,10-K,0001558370-21-001712,1465128,2,True
423,2020-02-25,10-K,0001558370-20-001281,1465128,3,True
424,2019-02-28,10-K,0001558370-19-001256,1465128,4,True
425,2018-02-28,10-K,0001558370-18-001216,1465128,5,True
426,2017-02-23,10-K,0001558370-17-000816,1465128,6,True
427,2016-02-25,10-K,0001558370-16-003494,1465128,7,True
428,2015-02-25,10-K,0001047469-15-001147,1465128,8,True
429,2014-02-26,10-K,0001047469-14-001344,1465128,9,True
430,2013-02-27,10-K,0001047469-13-001746,1465128,10,True
431,2012-02-29,10-K,0001047469-12-001837,1465128,11,True
432,2021-11-19,10-K,0001564590-21-057773,108312,1,True
433,2020-11-20,10-K,0001564590-20-054809,108312,2,True
434,2019-11-25,10-K,0000108312-19-000017,108312,3,True
435,2018-11-13,10-K,0000108312-18-000023,108312,4,True
436,2017-11-13,10-K,0000108312-17-000026,108312,5,True
437,2016-11-16,10-K,0000108312-16-000038,108312,6,True
438,2015-11-12,10-K,0000108312-15-000018,108312,7,True
439,2014-11-12,10-K,0000108312-14-000037,108312,8,True
440,2013-11-14,10-K,0000108312-13-000018,108312,10,True
441,2012-11-15,10-K,0001193125-12-472182,108312,11,True
442,2011-11-16,10-K,0000950123-11-099073,108312,12,True
443,2010-11-18,10-K,0000950123-10-106894,108312,13,True
444,2022-02-23,10-K,0000355811-22-000006,355811,1,True
445,2021-02-22,10-K,0000355811-21-000006,355811,2,True
446,2020-02-26,10-K,0000355811-20-000007,355811,3,True
447,2019-02-22,10-K,0000355811-19-000006,355811,4,True
448,2018-02-21,10-K,0000355811-18-000009,355811,5,True
449,2017-02-22,10-K,0000355811-17-000013,355811,6,True
450,2016-02-23,10-K,0000355811-16-000063,355811,7,True
451,2015-02-23,10-K,0000355811-15-000015,355811,8,True
452,2014-02-26,10-K,0000355811-14-000007,355811,9,True
453,2013-02-20,10-K,0000355811-13-000003,355811,10,True
454,2012-02-22,10-K,0001193125-12-071341,355811,11,True
455,2011-02-22,10-K,0000950123-11-016242,355811,12,True
