,file_date,report,acc-no,cik,id,interactive_data
61,2022-03-02,10-K,0001564590-22-008290,1766368,1,True
62,2021-03-05,10-K,0001564590-21-011139,1766368,4,True
63,2020-03-02,10-K,0001564590-20-008206,1766368,5,True
64,2022-03-11,10-K,0001564590-22-009851,948708,1,True
65,2021-03-08,10-K,0001564590-21-011475,948708,2,True
66,2020-03-13,10-K,0001564590-20-010806,948708,3,True
67,2019-03-27,10-K,0001564590-19-009576,948708,4,True
68,2018-03-30,10-K,0001564590-18-007263,948708,6,True
69,2017-03-10,10-K,0001564590-17-004015,948708,8,True
70,2016-03-09,10-K,0001193125-16-498016,948708,9,True
71,2015-02-27,10-K,0001193125-15-069548,948708,10,True
72,2014-03-07,10-K,0001193125-14-088577,948708,11,True
73,2013-02-20,10-K,0001193125-13-067128,948708,12,True
74,2012-02-27,10-K,0001193125-12-081316,948708,13,True
75,2022-03-17,10-K,0001104659-22-034988,1873324,1,True
76,2022-03-14,10-K,0001436126-22-000013,1436126,1,True
77,2021-03-16,10-K,0001436126-21-000013,1436126,2,True
78,2020-03-27,10-K,0001436126-20-000018,1436126,3,True
79,2019-03-18,10-K,0001436126-19-000014,1436126,4,True
80,2018-03-14,10-K,0001436126-18-000017,1436126,5,True
81,2017-03-20,10-KT,0001436126-17-000024,1436126,6,True
82,2016-08-15,10-K,0001436126-16-000062,1436126,7,True
83,2015-08-12,10-K,0001436126-15-000018,1436126,8,True
84,2014-08-08,10-K,0001104659-14-058909,1436126,9,True
85,2013-08-14,10-K,0001104659-13-064031,1436126,10,True
86,2012-08-14,10-K,0001104659-12-057839,1436126,11,True
87,2022-03-28,10-K,0001410578-22-000548,1662684,1,True
88,2021-03-19,10-K,0001104659-21-038941,1662684,2,True
89,2020-05-14,10-K,0001104659-20-061643,1662684,3,True
90,2019-03-29,10-K,0001144204-19-017012,1662684,4,True
91,2018-04-17,10-K,0001144204-18-020894,1662684,5,True
92,2017-03-30,10-K,0001144204-17-017396,1662684,7,True
93,2022-02-25,10-K,0001564590-22-006811,1383062,1,True
94,2021-02-26,10-K,0001564590-21-009008,1383062,2,True
95,2020-02-28,10-K,0001564590-20-007552,1383062,3,True
96,2019-02-28,10-K,0001564590-19-005089,1383062,4,True
97,2018-02-28,10-K,0001564590-18-003593,1383062,5,True
98,2017-03-01,10-K,0001564590-17-002931,1383062,6,True
99,2016-02-29,10-K,0001193125-16-482807,1383062,7,True
100,2015-03-06,10-K,0001193125-15-081292,1383062,8,True
101,2014-03-04,10-K,0001193125-14-080726,1383062,9,True
102,2013-03-01,10-K,0001193125-13-086655,1383062,11,True
103,2012-03-14,10-K,0001193125-12-114440,1383062,12,True
104,2022-03-07,10-K,0001558370-22-002957,1292519,1,True
105,2021-03-01,10-K,0001558370-21-002156,1292519,2,True
106,2020-02-20,10-K,0001558370-20-001077,1292519,3,True
107,2019-04-01,10-K,0001558370-19-002671,1292519,4,True
108,2018-03-12,10-K,0001558370-18-001864,1292519,5,True
109,2017-03-10,10-K,0001558370-17-001622,1292519,6,True
110,2016-03-04,10-K,0001047469-16-010780,1292519,7,True
111,2015-03-11,10-K,0001047469-15-001983,1292519,8,True
112,2014-03-17,10-K,0001047469-14-002514,1292519,10,True
113,2013-03-12,10-K,0001193125-13-103355,1292519,13,True
114,2012-03-15,10-K,0001193125-12-116041,1292519,14,True
115,2022-02-11,10-K/A,0001437749-22-003161,1502377,1,True
116,2021-08-31,10-K,0001437749-21-021206,1502377,2,True
117,2020-09-25,10-K,0001437749-20-020272,1502377,4,True
118,2019-08-28,10-K,0001437749-19-017573,1502377,5,True
119,2018-08-30,10-K,0001437749-18-016402,1502377,6,True
120,2017-09-15,10-K,0001437749-17-015979,1502377,7,True
121,2016-08-25,10-K,0001502377-16-000031,1502377,9,True
122,2015-10-13,10-K,0001502377-15-000016,1502377,10,True
123,2014-08-27,10-K,0001502377-14-000009,1502377,12,True
124,2013-09-11,10-K,0001502377-13-000011,1502377,14,True
125,2012-09-11,10-K,0001445305-12-002851,1502377,15,True
126,2022-03-01,10-K,0001558370-22-002527,923571,1,True
127,2021-03-02,10-K,0001558370-21-002239,923571,2,True
128,2020-03-04,10-K,0001558370-20-002028,923571,3,True
129,2019-03-06,10-K,0001008886-19-000047,923571,4,True
130,2022-02-24,10-K,0001720725-22-000028,1720725,1,True
131,2021-02-18,10-K,0001720725-21-000023,1720725,2,True
132,2020-02-27,10-K,0001720725-20-000006,1720725,3,True
133,2022-03-31,10-K,0001410578-22-000660,1863428,1,True
134,2022-03-29,10-K,0000095953-22-000037,95953,1,True
135,2021-03-09,10-K,0000095953-21-000032,95953,2,True
136,2020-03-06,10-K,0000095953-20-000021,95953,3,True
137,2019-03-18,10-K,0000095953-19-000043,95953,4,True
138,2018-03-13,10-K,0000095953-18-000031,95953,5,True
139,2017-03-14,10-K,0000095953-17-000027,95953,6,True
140,2016-03-30,10-K,0000095953-16-000165,95953,7,True
141,2015-03-17,10-K,0000095953-15-000041,95953,8,True
142,2014-03-11,10-K,0000095953-14-000014,95953,9,True
143,2013-03-12,10-K,0000095953-13-000008,95953,10,True
144,2012-03-14,10-K,0000095953-12-000007,95953,11,True
145,2022-02-17,10-K,0001452477-22-000013,1452477,1,True
146,2022-03-31,10-K,0001213900-22-016905,1821146,1,True
147,2021-12-14,10-K/A,0001213900-21-065240,1821146,2,True
148,2021-06-11,10-K,0001213900-21-032173,1821146,3,True
149,2022-03-29,10-K,0001558370-22-004635,928340,1,True
150,2021-03-31,10-K,0001558370-21-003844,928340,2,True
151,2020-03-16,10-K,0001104659-20-033398,928340,3,True
152,2019-03-18,10-K,0001144204-19-014413,928340,4,True
153,2018-03-16,10-K,0001144204-18-015327,928340,5,True
154,2017-03-16,10-K,0001144204-17-015173,928340,6,True
155,2016-03-15,10-K,0001144204-16-088251,928340,7,True
156,2015-03-13,10-K,0001144204-15-016020,928340,8,True
157,2014-03-17,10-K,0001144204-14-016217,928340,10,True
158,2013-03-13,10-K,0001144204-13-014871,928340,11,True
159,2012-03-15,10-K,0001144204-12-015353,928340,12,True
160,2022-03-09,10-K,0000716605-22-000005,716605,1,True
161,2021-03-11,10-K,0000716605-21-000007,716605,2,True
162,2020-03-11,10-K,0000716605-20-000005,716605,3,True
163,2019-03-12,10-K,0000716605-19-000006,716605,4,True
164,2018-03-13,10-K,0000716605-18-000004,716605,5,True
165,2017-03-10,10-K,0000716605-17-000005,716605,6,True
166,2016-03-10,10-K,0001628280-16-012570,716605,7,True
167,2015-03-12,10-K,0000716605-15-000004,716605,8,True
168,2014-03-14,10-K,0000716605-14-000007,716605,9,True
169,2013-03-13,10-K,0001104659-13-019978,716605,10,True
170,2012-03-14,10-K,0001104659-12-018088,716605,11,True
171,2022-03-16,10-K,0000908311-22-000036,908311,1,True
172,2021-04-30,10-K/A,0000908311-21-000029,908311,2,True
173,2021-03-16,10-K,0000908311-21-000024,908311,3,True
174,2020-03-16,10-K,0001628280-20-003671,908311,4,True
175,2019-03-18,10-K,0001628280-19-003079,908311,5,True
176,2018-03-12,10-K,0001628280-18-003095,908311,6,True
177,2017-03-16,10-K,0001628280-17-002639,908311,7,True
178,2016-03-15,10-K,0001558370-16-004156,908311,8,True
179,2015-03-16,10-K,0001047469-15-002273,908311,9,True
180,2014-03-10,10-K,0001193125-14-091628,908311,10,True
181,2013-03-18,10-K,0001193125-13-112250,908311,11,True
182,2012-03-15,10-K,0001193125-12-115969,908311,12,True
183,2022-03-25,10-K/A,0001193125-22-084620,1801777,1,True
184,2022-02-24,10-K,0001564590-22-006698,1801777,2,True
185,2021-03-19,10-K,0001564590-21-014378,1801777,3,True
186,2022-03-18,10-K,0001595527-22-000007,1595527,1,True
187,2021-03-29,10-K,0001595527-21-000007,1595527,2,True
188,2020-03-19,10-K,0001595527-20-000004,1595527,3,True
189,2019-03-15,10-K,0001595527-19-000005,1595527,4,True
190,2018-06-08,10-K/A,0001595527-18-000011,1595527,5,True
191,2018-03-19,10-K,0001595527-18-000004,1595527,6,True
192,2017-03-28,10-K,0001595527-17-000004,1595527,7,True
193,2016-03-16,10-K,0001595527-16-000026,1595527,8,True
194,2015-03-31,10-K,0001595527-15-000008,1595527,9,True
195,2022-02-24,10-K,0001305168-22-000027,1305168,1,True
196,2021-02-24,10-K,0001305168-21-000020,1305168,2,True
197,2020-03-12,10-K,0001305168-20-000004,1305168,3,True
198,2019-03-06,10-K,0001305168-19-000026,1305168,4,True
199,2018-03-05,10-K,0001305168-18-000021,1305168,5,True
200,2017-03-01,10-K,0001305168-17-000007,1305168,6,True
201,2016-03-01,10-K,0001305168-16-000028,1305168,7,True
202,2015-03-13,10-K,0001305168-15-000009,1305168,8,True
203,2014-03-14,10-K,0001445305-14-001040,1305168,9,True
204,2013-03-13,10-K,0001193125-13-105310,1305168,10,True
205,2012-03-08,10-K,0001193125-12-102834,1305168,11,True
206,2022-03-15,10-K,0001628280-22-006223,1337013,1,True
207,2021-03-22,10-K,0001437749-21-006778,1337013,2,True
208,2020-03-30,10-K,0001437749-20-006370,1337013,3,True
209,2019-03-22,10-K,0001437749-19-005538,1337013,4,True
210,2018-03-19,10-K,0001437749-18-004975,1337013,7,True
211,2017-03-22,10-K,0001193125-17-091397,1337013,9,True
212,2016-12-12,10-K/A,0001193125-16-790843,1337013,10,True
213,2016-03-09,10-K,0001193125-16-497577,1337013,12,True
214,2015-03-09,10-K,0001193125-15-083157,1337013,13,True
215,2014-03-11,10-K,0001193125-14-092767,1337013,14,True
216,2013-03-28,10-K,0001193125-13-130501,1337013,16,True
217,2012-03-16,10-K,0001193125-12-119420,1337013,18,True
218,2022-05-03,10-K/A,0001140361-22-017507,1819157,1,True
219,2022-03-22,10-K,0001140361-22-010413,1819157,2,True
220,2021-12-22,10-K/A,0001140361-21-042756,1819157,3,True
221,2021-05-24,10-K/A,0001140361-21-018502,1819157,4,True
222,2021-03-30,10-K,0001140361-21-010865,1819157,5,True
223,2022-03-17,10-K,0000950170-22-003998,1835579,1,True
224,2022-02-25,10-K,0001437749-22-004465,1358356,1,True
225,2021-02-26,10-K,0001437749-21-004246,1358356,2,True
226,2020-02-28,10-K,0001437749-20-003905,1358356,3,True
227,2019-03-08,10-K,0001437749-19-004472,1358356,4,True
228,2018-02-28,10-K,0001437749-18-003527,1358356,5,True
229,2017-02-28,10-K,0001437749-17-003431,1358356,6,True
230,2016-03-25,10-K,0001437749-16-028431,1358356,7,True
231,2015-03-30,10-K,0001193125-15-111775,1358356,8,True
232,2014-03-14,10-K,0001193125-14-100010,1358356,9,True
233,2013-02-28,10-K,0001157523-13-001134,1358356,10,True
234,2012-03-30,10-K,0001157523-12-001629,1358356,11,True
235,2022-03-10,10-K,0000950170-22-003350,1850838,1,True
236,2022-03-31,10-K,0001410578-22-000792,1831978,1,True
237,2022-03-03,10-K/A,0001558370-22-002794,1828377,1,True
238,2022-03-01,10-K,0001558370-22-002554,1828377,2,True
239,2022-03-15,10-K,0001680367-22-000005,1680367,1,True
240,2021-03-16,10-K,0001680367-21-000008,1680367,2,True
241,2021-12-14,10-K,0001493152-21-031425,1715433,1,True
242,2021-07-19,10-K/A,0001493152-21-017193,1715433,2,True
243,2020-12-15,10-K,0001493152-20-023636,1715433,3,True
244,2019-11-29,10-K,0001493152-19-018573,1715433,4,True
245,2018-12-14,10-K,0001493152-18-017491,1715433,5,True
246,2022-03-11,10-K/A,0001558370-22-003338,1160791,1,True
247,2022-03-10,10-K,0001558370-22-003309,1160791,2,True
248,2021-02-24,10-K,0001558370-21-001637,1160791,3,True
249,2020-03-02,10-K,0001558370-20-001884,1160791,4,True
250,2019-02-26,10-K,0001558370-19-001080,1160791,5,True
251,2018-03-08,10-K,0001558370-18-001714,1160791,6,True
252,2017-02-28,10-K,0001558370-17-001146,1160791,7,True
253,2016-03-09,10-K,0001558370-16-003907,1160791,8,True
254,2015-03-20,10-K,0001160791-15-000010,1160791,9,True
255,2014-04-01,10-K,0001160791-14-000004,1160791,10,True
256,2013-03-18,10-K,0001160791-13-000003,1160791,12,True
257,2012-02-29,10-K,0001193125-12-089264,1160791,13,True
258,2022-01-31,10-K,0001437749-22-001938,10329,1,True
259,2021-01-21,10-K,0001437749-21-000971,10329,2,True
260,2020-01-23,10-K,0001437749-20-001052,10329,3,True
261,2019-01-17,10-K,0001437749-19-000960,10329,4,True
262,2018-01-18,10-K,0001437749-18-000767,10329,5,True
263,2017-01-19,10-K,0001437749-17-000837,10329,6,True
264,2016-01-21,10-K,0001437749-16-023899,10329,7,True
265,2015-01-22,10-K,0001437749-15-000964,10329,8,True
266,2014-01-23,10-K,0001437749-14-000921,10329,9,True
267,2013-02-04,10-K,0001437749-13-001053,10329,10,True
268,2012-02-03,10-K,0001437749-12-001055,10329,11,True
269,2015-02-12,10-K,0001477932-15-001095,1439237,1,True
270,2013-12-24,10-K,0001477932-13-006172,1439237,2,True
271,2013-03-04,10-K,0001477932-13-000997,1439237,3,True
272,2012-04-16,10-K,0001477932-12-001205,1439237,4,True
273,2021-06-09,10-KT,0001663577-21-000283,1442999,2,True
274,2021-05-20,10-K,0001663577-21-000259,1442999,3,True
275,2021-03-26,10-K,0001663577-21-000147,1442999,4,True
276,2020-12-14,10-K,0001663577-20-000468,1442999,5,True
277,2018-12-17,10-K,0001663577-18-000560,1442999,6,True
278,2018-08-30,10-K,0001663577-18-000400,1442999,7,True
279,2015-12-30,10-K,0001662252-15-000008,1442999,8,True
280,2015-01-13,10-K,0001255294-15-000022,1442999,9,True
281,2014-05-13,10-K,0001255294-14-000405,1442999,10,True
282,2014-03-11,10-K,0001255294-14-000155,1442999,11,True
283,2014-02-27,10-K,0001255294-14-000122,1442999,12,True
284,2022-04-13,10-K,0001564590-22-014339,1687932,1,True
285,2021-04-12,10-K,0001564590-21-018528,1687932,2,True
286,2020-06-15,10-K,0001564590-20-029393,1687932,3,True
287,2019-04-08,10-K,0001564590-19-011027,1687932,4,True
288,2018-04-13,10-K,0001564590-18-008155,1687932,5,True
289,2022-04-14,10-K,0001213900-22-019857,1859310,1,True
290,2022-03-11,10-K,0000950170-22-003410,1822791,1,True
291,2021-03-29,10-K,0001213900-21-018061,1822791,2,True
292,2022-03-31,10-K,0001193125-22-092006,1841258,1,True
293,2022-03-18,10-K,0001084991-22-000009,1084991,2,True
294,2021-03-31,10-K,0001084991-21-000026,1084991,3,True
295,2020-03-31,10-K,0001084991-20-000011,1084991,4,True
296,2019-03-18,10-K,0001084991-19-000013,1084991,6,True
297,2018-03-09,10-K,0001084991-18-000011,1084991,7,True
298,2017-03-10,10-K,0001084991-17-000015,1084991,8,True
299,2016-03-11,10-K,0001084991-16-000045,1084991,9,True
300,2015-03-13,10-K,0001084991-15-000008,1084991,10,True
301,2014-03-14,10-K,0001084991-14-000007,1084991,11,True
302,2013-03-15,10-K,0001084991-13-000008,1084991,12,True
303,2012-03-14,10-K,0001084991-12-000011,1084991,13,True
304,2022-04-14,10-K,0001410578-22-000894,1845991,1,True
305,2022-03-11,10-K,0000939057-22-000076,1401564,1,True
306,2021-03-12,10-K,0000939057-21-000102,1401564,2,True
307,2020-03-12,10-K,0000939057-20-000095,1401564,3,True
308,2019-03-13,10-K,0000939057-19-000107,1401564,4,True
309,2018-03-09,10-K,0000939057-18-000097,1401564,5,True
310,2017-03-10,10-K,0000939057-17-000099,1401564,6,True
311,2016-03-10,10-K,0000939057-16-000703,1401564,7,True
312,2015-03-11,10-K,0000939057-15-000133,1401564,8,True
313,2014-03-13,10-K,0000939057-14-000103,1401564,9,True
314,2013-03-14,10-K,0000939057-13-000093,1401564,10,True
315,2012-03-09,10-K,0000939057-12-000078,1401564,11,True
316,2022-02-25,10-K,0001564590-22-006817,1383057,1,True
317,2021-02-26,10-K,0001564590-21-009027,1383057,2,True
318,2020-02-28,10-K,0001564590-20-007561,1383057,3,True
319,2019-02-28,10-K,0001564590-19-005099,1383057,4,True
320,2018-02-28,10-K,0001564590-18-003600,1383057,5,True
321,2017-03-01,10-K,0001564590-17-002945,1383057,6,True
322,2016-02-29,10-K,0001193125-16-482772,1383057,7,True
323,2015-03-06,10-K,0001193125-15-081298,1383057,8,True
324,2014-03-04,10-K,0001193125-14-080737,1383057,9,True
325,2013-03-01,10-K,0001193125-13-086598,1383057,11,True
326,2012-03-14,10-K,0001193125-12-114478,1383057,12,True
327,2021-08-02,10-K,0001564590-21-039728,355948,1,True
328,2020-08-03,10-K,0001564590-20-035424,355948,2,True
329,2019-08-05,10-K,0001564590-19-028701,355948,3,True
330,2018-08-02,10-K,0001387131-18-003556,355948,4,True
331,2017-07-31,10-K,0001387131-17-003807,355948,5,True
332,2016-07-29,10-K,0001387131-16-006220,355948,6,True
333,2015-07-28,10-K,0001628280-15-005470,355948,7,True
334,2014-07-25,10-K,0000355948-14-000015,355948,8,True
335,2013-07-26,10-K,0001193125-13-304525,355948,9,True
336,2012-07-27,10-K,0001193125-12-319450,355948,10,True
337,2022-04-27,10-K/A,0001558370-22-006044,832090,1,True
338,2022-03-29,10-K,0001558370-22-004620,832090,2,True
339,2021-03-30,10-K,0001558370-21-003683,832090,3,True
340,2020-03-27,10-K,0001558370-20-003273,832090,4,True
341,2022-01-21,10-K/A,0001829126-22-001320,1642365,1,True
342,2022-01-19,10-K,0001829126-22-001067,1642365,2,True
343,2021-09-24,10-K,0001829126-21-010476,1642365,3,True
344,2016-04-14,10-K,0001077048-16-000089,1642365,4,True
345,2022-03-29,10-K,0001410578-22-000581,1847986,1,True
346,2022-04-01,10-K,0001477932-22-001949,1096938,1,True
347,2021-03-30,10-K,0001477932-21-001799,1096938,2,True
348,2020-07-09,10-K,0001477932-20-003845,1096938,3,True
349,2019-04-01,10-K,0001477932-19-001364,1096938,4,True
350,2018-04-17,10-K,0001477932-18-001906,1096938,5,True
351,2017-06-01,10-K,0001477932-17-002659,1096938,6,True
352,2016-05-13,10-K,0001477932-16-010265,1096938,7,True
353,2015-05-06,10-K,0001477932-15-002906,1096938,9,True
354,2014-04-15,10-K,0001477932-14-001795,1096938,10,True
355,2013-06-19,10-K,0001477932-13-002955,1096938,11,True
356,2013-06-19,10-K,0001477932-13-002947,1096938,12,True
357,2021-06-10,10-K,0001493152-21-014050,1641631,2,True
358,2020-06-23,10-K,0001493152-20-011662,1641631,3,True
359,2019-06-28,10-K,0001493152-19-009826,1641631,4,True
360,2018-06-15,10-KT,0001493152-18-008764,1641631,5,True
361,2018-03-30,10-K,0001178913-18-001051,1641631,6,True
362,2017-03-31,10-K,0001477932-17-001466,1641631,7,True
363,2022-03-16,10-K,0001550695-22-000015,1550695,1,True
364,2021-03-22,10-K,0001550695-21-000007,1550695,2,True
365,2020-04-29,10-K,0001550695-20-000025,1550695,4,True
366,2019-04-01,10-K,0001550695-19-000022,1550695,5,True
367,2018-03-14,10-K,0001550695-18-000006,1550695,6,True
368,2017-03-13,10-K,0001550695-17-000005,1550695,7,True
369,2016-03-15,10-K,0001550695-16-000050,1550695,8,True
370,2015-03-13,10-K,0001550695-15-000008,1550695,10,True
371,2014-03-14,10-K,0001550695-14-000005,1550695,11,True
372,2013-03-21,10-K,0001193125-13-119713,1550695,12,True
373,2022-03-21,10-K,0001437749-22-006778,1668243,1,True
374,2021-03-18,10-K,0001564590-21-014016,1668243,2,True
375,2020-03-02,10-K,0001564590-20-007970,1668243,3,True
376,2019-02-28,10-K,0001564590-19-005323,1668243,4,True
377,2021-06-30,10-K,0001634117-21-000041,1634117,1,True
378,2020-07-14,10-K,0001634117-20-000041,1634117,3,True
379,2019-06-25,10-K,0001634117-19-000047,1634117,4,True
380,2018-06-20,10-K,0001634117-18-000014,1634117,5,True
381,2017-07-12,10-K,0001634117-17-000075,1634117,6,True
382,2016-06-29,10-K,0001634117-16-000082,1634117,7,True
383,2022-04-13,10-K/A,0001193125-22-104185,1787414,1,True
384,2022-03-29,10-K,0000950170-22-004919,1787414,2,True
385,2021-03-26,10-K,0001564590-21-015746,1787414,3,True
386,2020-03-30,10-K,0001564590-20-014240,1787414,5,True
387,2022-03-31,10-K,0001437749-22-007725,1434647,1,True
388,2021-03-12,10-K,0001437749-21-005785,1434647,2,True
389,2020-02-28,10-K,0001437749-20-003965,1434647,4,True
390,2019-03-01,10-K,0001437749-19-003789,1434647,5,True
391,2018-03-30,10-K,0001437749-18-005932,1434647,6,True
392,2017-03-10,10-K,0001437749-17-004317,1434647,7,True
393,2016-03-16,10-K,0001564590-16-014881,1434647,8,True
394,2022-03-31,10-K,0001213900-22-016735,1865861,1,True
395,2022-03-15,10-K,0001437749-22-006281,836147,1,True
396,2021-03-12,10-K,0001437749-21-005904,836147,2,True
397,2020-03-04,10-K,0001437749-20-004329,836147,3,True
398,2019-03-06,10-K,0001437749-19-004202,836147,4,True
399,2018-03-07,10-K,0001437749-18-004103,836147,5,True
400,2017-03-15,10-K,0001437749-17-004530,836147,6,True
401,2016-03-09,10-K,0001437749-16-027139,836147,7,True
402,2015-03-11,10-K,0001437749-15-004741,836147,8,True
403,2014-03-11,10-K,0001437749-14-003870,836147,9,True
404,2013-03-13,10-K,0001437749-13-002756,836147,10,True
405,2012-03-20,10-K,0001193125-12-123667,836147,11,True
406,2021-11-04,10-K,0001171843-21-007579,1071840,1,True
407,2020-11-10,10-K,0001171843-20-007829,1071840,2,True
408,2019-11-18,10-K,0001171843-19-007635,1071840,3,True
409,2018-11-29,10-K,0001477932-18-005816,1071840,4,True
410,2017-11-22,10-K,0001477932-17-005774,1071840,5,True
411,2016-11-21,10-K,0001477932-16-013701,1071840,6,True
412,2015-12-11,10-K,0001477932-15-007592,1071840,7,True
413,2014-11-14,10-K,0001477932-14-006182,1071840,8,True
414,2013-11-27,10-K,0001477932-13-005887,1071840,9,True
415,2012-11-28,10-K,0001144204-12-065253,1071840,10,True
416,2022-04-15,10-K,0001493152-22-010132,1799332,1,True
417,2022-03-31,10-K,0001140361-22-012244,1472091,1,True
418,2021-03-18,10-K,0001140361-21-009142,1472091,2,True
419,2020-03-27,10-K,0001140361-20-007252,1472091,3,True
420,2019-02-21,10-K,0001140361-19-003636,1472091,4,True
421,2018-03-01,10-K,0001140361-18-011218,1472091,5,True
422,2017-03-02,10-K,0001140361-17-010287,1472091,6,True
423,2016-03-08,10-K,0001140361-16-056994,1472091,7,True
424,2022-03-31,10-K,0000950170-22-005194,1701108,1,True
425,2021-03-11,10-K,0001564590-21-012514,1701108,3,True
426,2020-03-16,10-K,0001564590-20-010998,1701108,4,True
427,2019-03-14,10-K,0001564590-19-007805,1701108,5,True
428,2018-04-02,10-K,0001564590-18-007402,1701108,6,True
429,2022-04-15,10-K,0001493152-22-010149,1509957,1,True
430,2021-04-14,10-K,0001493152-21-008687,1509957,2,True
431,2020-04-02,10-K,0001493152-20-005643,1509957,3,True
432,2019-04-17,10-K/A,0001493152-19-005557,1509957,4,True
433,2018-04-06,10-K,0001511164-18-000217,1509957,6,True
434,2017-04-10,10-K,0001511164-17-000176,1509957,7,True
435,2022-03-16,10-K,0001104659-22-034535,1567345,1,True
436,2021-03-15,10-K,0001104659-21-036355,1567345,2,True
437,2020-03-09,10-K,0001047469-20-001329,1567345,3,True
438,2019-03-12,10-K,0001047469-19-001116,1567345,4,True
439,2018-03-15,10-K,0001047469-18-001694,1567345,5,True
440,2017-03-15,10-K,0001047469-17-001630,1567345,6,True
441,2016-03-14,10-K,0001047469-16-011122,1567345,7,True
442,2015-03-31,10-K,0001047469-15-002977,1567345,8,True
443,2014-03-28,10-K,0001047469-14-003172,1567345,9,True
444,2022-03-28,10-K,0001193125-22-086775,1576885,1,True
445,2021-06-21,10-K,0000939057-21-000189,1041368,1,True
446,2020-06-17,10-K,0000939057-20-000265,1041368,2,True
447,2019-06-14,10-K,0000939057-19-000262,1041368,3,True
448,2018-06-13,10-K,0000939057-18-000331,1041368,4,True
449,2017-06-05,10-K,0000939057-17-000272,1041368,5,True
450,2016-06-14,10-K,0000939057-16-000878,1041368,6,True
451,2015-06-12,10-K,0000939057-15-000314,1041368,7,True
